"","year","state_code","population","age_0_to_4","age_05_to_09","age_10_to_19","age_20_to_24","age_25_to_29","age_30_to_34","age_35_to_39","age_40_to_44","age_45_to_49","age_50_to_54","age_55_to_59","age_60_to_64","age_65_to_69","age_70_to_74","age_75_to_79","age_80_to_84","age_85_plus","female","male","married","widowed","divorced","separated","never_married_or_under_15_years_old","u_s_citizen_by_naturalization","not_a_citizen_of_the_u_s","entered_us_before_2000","entered_us_in_2000_or_later","speaks_english_less_than_very_well","less_than_high_school","high_school_graduate_ged_or_alternative_credential","some_college_associate_degree","bachelors_degree_or_higher","males_in_civilian_labor_force","females_in_civilian_labor_force","unemployed_males","unemployed_females","private_wage_and_salary_workers","government_workers","self_employed_not_incorporated","self_employed_incorporated","accommodation_and_food_services_and_arts_entertainment_and_recreation","construction","education","finance_insurance_and_real_estate","health_care_social_assistance","information","manufacturing","other_services","professional_scientific_management_and_administrative_services","public_administration","retail","transportation_warehousing_utilities_natural_resources","wholesale_trade","other","management_professional","services","sales_and_office","construction_and_extracion","maintenance_and_repair","production_transportation_and_material_moving","educational_instruction_and_library_occupations","arts_design_entertainment_sports_and_media_occupations","healthcare_practitioner_and_technical_occupations","other_2","individuals_below_poverty","individuals_above_poverty","not_determined","median_personal_earnings","median_personal_earnings_excl_0_and_neg","u_s_citizen_by_0turalization","high_school_graduate_ged_or_alter0tive_credential","fi0nce_insurance_and_real_estate","professio0l_scientific_ma0gement_and_administrative_services","transportation_warehousing_utilities_0tural_resources","ma0gement_professio0l","mainte0nce_and_repair","educatio0l_instruction_and_library_occupations","median_perso0l_earnings","median_perso0l_earnings_excl_0_and_neg","occupied_housing_units","total_number_of_family_households","family_households_in_poverty","family_households_not_in_poverty","owner_occupied_units","renter_occupied_units","under_20_percent_of_hh_income","x20_to_25_percent_of_hh_income","x25_to_30_percent_of_hh_income","x30_to_35_percent_of_hh_income","x35_percent_of_hh_income","under_15_percent_of_hh_income","x15_to_20_percent_of_hh_income","x20_to_25_percent_of_hh_income_2","x25_to_30_percent_of_hh_income_2","x30_to_35_percent_of_hh_income_2","x35_percent","crowded_units","median_household_income","x85_plus","poulation"
"402",2013,23,363,0,0,0,134,0,0,0,229,0,0,0,0,0,0,0,0,0,229,134,0,0,229,0,134,0,229,363,0,229,0,0,0,0,134,229,0,0,134,0,229,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,229,0,0,0,134,0,0,0,0,229,134,0,0,0,134,229,0,0,134,0,0,0,7300,7300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363
"403",2013,24,5788,62,472,399,148,599,989,900,835,139,312,152,292,203,286,0,0,0,2932,2856,3282,0,415,80,2011,0,4668,1749,4039,2002,467,0,1510,2229,2111,1913,0,0,2812,512,939,0,152,839,570,0,423,85,0,473,0,141,65,0,228,0,0,1114,637,759,0,0,0,230,0,0,541,5247,0,0,0,1120,501,416,739,132,2776,0,272,25000,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5788
"404",2013,25,61786,126,642,3146,3592,8588,12315,9251,9284,7570,3170,1861,962,608,358,265,48,0,31128,30658,35256,701,6395,1911,17523,0,47659,23604,38182,36220,10600,0,11173,9566,28363,22754,379,2699,39824,2305,9980,1631,7618,8894,2092,0,3664,474,1857,7011,0,476,3560,0,1328,814,0,23475,7267,7652,0,4947,0,626,1052,814,5640,55770,376,0,0,14127,22941,1102,14135,1598,13346,1862,562,24000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61786
"405",2013,26,2196,0,95,44,238,189,140,197,575,200,106,179,36,86,111,0,0,0,1379,817,1473,0,157,238,328,0,1225,1097,1099,423,120,0,288,1320,557,902,130,0,1431,36,78,0,331,0,88,0,267,52,210,0,0,36,192,0,86,0,0,238,514,0,0,0,0,88,137,0,481,1627,88,0,0,971,91,0,283,0,1219,0,0,10200,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2196
"406",2013,27,1612,0,0,294,102,457,340,271,0,52,96,0,0,0,0,0,0,0,830,782,810,0,41,0,761,0,1107,546,1066,0,0,0,382,834,282,366,0,102,1350,0,102,0,0,0,0,0,560,0,409,0,0,0,0,0,0,0,0,134,230,0,0,0,0,102,96,0,396,1216,0,0,0,505,0,0,102,381,720,0,330,41000,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612
"407",2013,29,1374,181,111,26,30,85,0,22,349,260,76,0,0,0,234,0,0,0,943,431,794,0,147,0,433,0,915,441,933,253,0,0,400,604,346,285,0,0,799,30,0,0,0,0,115,0,117,0,0,0,0,0,0,0,113,0,0,115,147,0,0,135,0,0,117,0,0,1259,115,0,0,459,22,0,349,135,860,0,0,1200,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1374
"408",2013,30,616,0,0,124,298,0,0,0,0,0,194,0,0,0,0,0,0,0,39,577,233,0,0,0,383,0,616,194,422,492,194,0,0,0,194,0,0,0,39,198,194,0,39,194,198,0,0,0,0,0,0,0,0,0,0,0,0,39,0,194,0,0,0,0,0,0,357,0,259,0,0,0,0,0,0,0,383,0,0,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616
"409",2013,31,279,0,0,0,0,0,0,173,106,0,0,0,0,0,0,0,0,0,279,0,279,0,0,0,0,0,173,0,279,0,0,0,0,279,0,279,0,0,279,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,106,0,173,0,0,173,0,106,75000,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279
"410",2013,32,1851,0,0,117,310,430,447,64,231,0,78,0,0,63,0,111,0,0,1028,823,1645,0,0,0,206,0,1234,746,1105,772,51,0,294,649,124,192,0,78,468,244,64,0,89,63,244,0,64,0,124,78,0,0,114,0,0,0,0,167,301,0,0,0,0,0,0,0,889,962,0,0,0,617,430,0,0,0,1139,0,244,10,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1851
"411",2013,33,1795,0,0,0,0,125,107,346,472,427,0,64,0,0,254,0,0,0,955,840,1504,0,291,0,0,0,1106,971,824,532,0,0,182,670,840,539,0,0,910,197,213,125,288,0,68,0,64,0,121,0,0,0,125,0,0,0,0,477,125,0,0,183,0,0,193,0,107,1688,0,0,0,689,943,0,596,183,628,121,68,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1795
"412",2013,34,29642,0,230,1650,984,2447,4493,3349,5006,3568,2259,1331,2194,1005,643,106,326,51,17677,11965,15872,862,3048,1121,8739,0,18931,15450,14192,15661,4991,0,6564,4511,10299,11679,243,1442,17120,565,4618,1257,2333,6188,544,0,2356,119,1534,3201,0,202,2301,0,80,606,0,8295,3568,5346,0,2240,0,230,314,606,3813,25620,209,0,0,10711,10712,1002,2308,1392,7512,543,988,17600,22500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29642
"413",2013,35,565,0,0,0,0,130,0,104,0,0,0,210,121,0,0,0,0,0,565,0,234,0,331,0,0,0,340,121,444,251,0,0,251,104,0,435,0,0,251,314,0,0,0,210,225,0,0,0,130,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,130,435,0,0,0,225,210,0,0,0,210,0,104,32000,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565
"414",2013,36,29313,255,182,1265,1344,2627,4916,4358,3139,4236,1885,1519,1053,640,925,200,396,373,16316,12997,15432,873,2952,670,9386,0,17250,15483,13830,8513,3300,0,4427,11698,10415,10380,312,583,15940,1250,4863,715,3810,2839,2344,0,1213,1097,754,2472,0,584,1949,0,166,0,0,5546,3990,1958,0,1070,0,2210,58,0,2882,26094,337,0,0,12063,6842,1856,2239,1445,11998,492,1991,26000,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29313
"415",2013,37,3717,0,63,49,674,117,979,554,517,0,205,208,93,0,132,0,74,52,2257,1460,2354,206,180,0,977,0,2554,1188,2529,961,525,0,1361,839,1124,940,0,0,1201,217,505,141,332,0,97,0,0,62,401,640,0,0,74,0,93,0,0,956,275,0,0,0,0,0,0,0,1403,2265,49,0,0,1163,206,132,175,58,2283,141,62,6400,32200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3717
"416",2013,38,860,0,0,0,805,55,0,0,0,0,0,0,0,0,0,0,0,0,137,723,137,0,0,0,723,0,661,0,860,254,0,0,55,0,668,0,0,0,137,469,0,0,0,0,469,0,0,0,0,0,0,0,137,0,0,0,0,0,137,0,0,0,0,0,0,199,805,0,55,0,0,199,0,0,0,199,55,0,469,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860
"417",2013,39,3399,224,0,95,645,128,333,341,258,338,657,136,0,0,51,193,0,0,2088,1311,1681,193,149,0,1376,0,2585,1288,2111,888,389,0,562,1371,856,1106,136,389,1632,203,266,0,94,136,262,0,472,0,671,289,0,0,199,0,0,196,0,388,194,136,0,400,0,0,309,196,1448,1951,0,0,0,814,113,99,69,0,1677,0,99,3300,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3399
"418",2013,40,318,0,0,0,0,0,0,0,0,0,39,279,0,0,0,0,0,0,39,279,243,0,0,0,75,0,114,318,0,0,0,0,114,165,204,39,0,0,78,165,0,0,0,0,165,0,0,0,39,0,0,0,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,318,0,0,0,204,39,0,0,39,75,0,165,140000,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318
"419",2013,41,2265,0,0,174,101,0,291,205,191,238,694,107,95,0,0,169,0,0,1238,1027,1402,169,419,0,275,0,1378,1118,1147,616,312,0,305,1373,1027,647,0,270,1149,106,419,0,107,0,281,0,164,0,379,0,0,0,162,0,0,0,0,0,370,0,0,174,0,116,23,0,238,2027,0,0,0,887,0,0,269,312,1216,0,225,17700,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2265
"420",2013,42,5545,0,0,47,74,806,1297,444,997,522,418,266,201,302,86,0,85,0,3454,2091,3914,111,181,184,1155,0,3297,2227,3318,1706,891,0,1033,2094,1866,1942,346,103,3468,355,516,169,290,313,177,0,120,0,196,475,0,198,1344,0,86,0,0,646,863,313,0,623,0,167,120,168,906,4552,87,0,0,2248,1406,352,1030,109,2285,249,111,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5545
"421",2013,44,1554,0,0,0,0,103,0,176,0,412,430,232,143,58,0,0,0,0,772,782,1324,0,184,0,46,0,922,855,699,287,93,0,50,381,782,656,103,0,1213,0,341,0,58,335,204,0,138,0,50,159,0,0,93,0,0,0,0,512,231,335,0,115,0,0,0,0,149,1405,0,0,0,632,1030,61,341,115,157,0,204,26200,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1554
"422",2013,45,3364,0,0,195,0,967,758,52,107,76,518,583,108,0,0,0,0,0,1301,2063,1733,0,256,310,1065,0,2317,1252,2112,713,82,0,883,792,1868,913,214,0,1503,232,662,584,76,1494,395,0,37,0,52,134,0,0,0,0,108,0,0,566,0,1182,0,200,0,220,0,0,76,3288,0,0,0,1047,1412,33,652,0,976,76,107,20000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3364
"423",2013,47,848,0,0,0,0,274,123,144,0,184,50,0,0,0,0,73,0,0,700,148,501,73,0,0,274,0,372,444,404,303,0,0,266,498,148,342,0,0,476,137,0,50,0,11,137,0,365,0,0,0,0,0,68,0,0,0,0,123,234,11,0,0,0,0,126,0,126,585,137,0,0,476,84,82,0,0,217,0,137,7500,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848
"424",2013,48,14772,167,241,751,722,1371,1879,1061,1648,2056,1410,990,1413,311,417,335,0,0,9409,5363,9244,416,2101,282,2729,0,7670,7698,7074,3626,847,0,3015,7554,3898,5337,316,453,7225,2027,1266,627,738,176,1107,0,882,91,1291,1261,0,658,1277,0,403,146,0,1970,2420,403,0,434,0,376,709,146,1683,12733,356,0,0,7102,1475,414,2167,769,6856,692,766,16000,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14772
"425",2013,49,3828,0,62,255,313,543,199,369,367,302,537,132,115,145,0,400,89,0,2586,1242,2823,294,240,0,471,0,2483,1262,2566,1625,294,0,635,1954,966,1011,0,306,1923,484,170,162,72,0,563,0,58,0,480,77,0,98,375,0,308,0,0,257,1075,0,0,427,0,50,0,0,178,3650,0,0,0,1345,315,196,414,98,1723,0,296,12500,25900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3828
"426",2013,50,309,0,0,0,0,0,0,0,257,0,0,0,0,0,52,0,0,0,309,0,309,0,0,0,0,0,0,52,257,0,0,0,0,309,0,52,0,0,52,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,309,0,0,0,309,0,0,0,0,257,0,0,0,95000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309
"427",2013,51,4799,0,62,0,165,243,1929,783,445,105,100,517,251,0,76,0,123,0,2558,2241,2962,123,261,0,1453,0,2614,2571,2228,1379,123,0,1879,1986,2241,1775,382,81,3284,539,365,251,666,260,168,0,359,82,0,365,0,379,486,0,0,0,0,1010,653,586,0,188,0,0,225,0,483,4215,101,0,0,2185,584,623,452,657,1969,0,168,45000,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4799
"428",2013,53,5888,0,0,571,995,1383,337,138,301,1195,894,74,0,0,0,0,0,0,3325,2563,2346,0,286,100,3156,0,4420,1391,4497,2464,0,0,1097,3020,2464,1341,149,76,2778,538,280,83,125,144,556,0,155,247,366,308,0,21,593,0,0,149,0,588,550,144,0,389,0,38,115,149,415,5473,0,0,0,1468,205,0,863,301,3660,0,255,12000,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5888
"429",2013,54,259,0,0,0,0,136,0,0,0,12,31,80,0,0,0,0,0,0,123,136,111,12,0,0,136,0,43,179,80,12,0,0,0,216,136,80,0,0,0,216,12,0,0,0,80,0,0,0,0,12,0,136,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,259,0,0,0,216,43,0,0,0,167,0,80,27000,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259
"430",2013,55,1139,0,0,71,228,330,286,0,0,0,178,0,46,0,0,0,0,0,614,525,299,0,75,0,765,0,482,195,944,195,46,0,286,508,408,178,78,0,587,435,46,0,286,46,0,0,149,0,359,0,0,0,150,0,0,0,0,513,150,46,0,0,0,0,0,0,332,807,0,0,0,657,0,0,78,0,430,0,0,1200,29130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139
"431",2013,56,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,20,0,20,0,0,20,0,0,20,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,6500,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"432",2014,1,941,0,0,20,0,432,0,79,0,277,0,0,133,0,0,0,0,0,659,282,410,0,0,79,452,196,745,275,666,292,0,79,277,565,282,213,0,213,574,0,0,0,292,0,219,0,0,0,0,0,0,0,63,0,0,0,367,79,63,0,0,0,219,213,0,0,162,779,0,13500,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941
"433",2014,2,123,0,0,0,0,0,0,0,0,64,0,59,0,0,0,0,0,0,123,0,64,0,59,0,0,59,64,59,64,64,0,0,59,64,0,123,0,0,59,0,0,64,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,64,0,0,0,0,123,0,27900,27900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
"434",2014,4,3075,0,0,451,588,76,238,439,625,0,390,204,0,0,64,0,0,0,1954,1121,1708,0,149,0,1218,1302,1773,1145,1930,848,64,218,579,1175,348,1157,0,0,1428,422,35,69,0,0,238,40,665,67,189,149,180,0,0,378,48,0,1763,294,214,0,0,225,135,0,444,0,398,2142,535,11930,38720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3075
"435",2014,5,644,0,0,0,0,205,0,0,179,0,98,0,0,0,0,162,0,0,467,177,644,0,0,0,0,162,482,162,482,205,0,179,288,177,177,179,0,0,356,0,0,0,0,0,79,179,0,0,98,0,0,0,0,0,0,0,386,0,179,0,0,0,79,0,0,0,0,644,0,22000,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644
"436",2014,6,32597,103,0,1114,2203,2941,3931,5445,3642,3232,2899,2260,1915,1610,764,173,99,266,20423,12174,18639,654,5013,232,8059,16288,16309,15626,16971,8086,1588,2643,7313,17633,10213,12057,265,883,17927,1496,5171,959,3973,565,2116,1314,2482,1632,1842,3308,4610,270,1680,1306,732,141,15236,6278,5077,352,54,1573,1186,1984,664,193,4131,28019,447,20400,33100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32597
"437",2014,8,2117,0,0,0,482,219,479,0,192,617,0,0,0,0,0,64,0,64,1112,1005,1436,64,64,0,553,969,1148,504,1613,1245,64,254,480,837,473,340,0,0,880,0,0,0,71,254,0,135,67,0,148,0,85,0,0,0,120,0,1725,71,67,254,0,0,0,0,0,0,0,1635,482,4400,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117
"438",2014,9,13785,0,0,545,577,1863,1971,1444,2114,1226,1556,1546,133,280,341,52,137,0,6189,7596,9149,307,1165,127,3037,4686,9099,6840,6945,8568,3166,4648,2698,2151,6805,3556,260,451,6285,362,3469,1301,1441,2969,338,971,166,165,161,1585,2826,153,283,298,61,69,4369,4470,1022,2644,148,637,74,352,0,69,1002,12783,0,20000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13785
"439",2014,10,121,0,0,65,0,0,0,37,0,0,19,0,0,0,0,0,0,0,121,0,19,0,0,37,65,19,102,19,102,0,0,0,56,0,0,67,0,0,30,0,37,0,30,0,0,0,0,0,0,37,0,0,0,0,0,0,54,67,0,0,0,0,0,0,0,0,0,121,0,6200,6200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121
"440",2014,11,1121,0,0,0,248,102,59,0,0,0,318,70,82,0,145,46,0,51,568,553,152,0,263,145,561,242,879,242,879,497,0,59,0,814,471,282,0,0,377,297,204,0,165,59,0,0,153,0,0,59,290,152,0,0,0,0,642,59,208,59,0,0,0,0,153,0,102,776,243,48000,48000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121
"441",2014,12,64948,160,1179,3754,3854,3765,5789,8387,5660,8330,9314,4706,3460,1873,2113,607,921,1076,38218,26730,38409,2642,9067,708,14122,28060,36888,31201,33747,26600,4705,17604,10490,23202,19689,21682,914,1427,30570,1893,7702,6803,4186,4701,2196,4153,3993,1475,2610,4931,9603,535,5376,2040,1463,560,28581,12482,9531,3820,1106,3248,1712,1345,2472,651,9433,54106,1409,20000,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64948
"442",2014,13,7131,0,0,494,667,168,306,811,1432,1193,1107,447,336,0,70,100,0,0,4061,3070,4675,58,724,67,1607,2336,4795,2971,4160,2093,477,1565,1345,2583,2500,2610,0,14,2956,687,1020,772,348,147,390,72,393,36,417,908,1672,470,270,297,15,0,2668,2434,1152,54,0,257,156,209,61,140,0,7121,10,22000,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7131
"443",2014,15,466,0,0,0,0,0,0,96,150,52,67,0,101,0,0,0,0,0,440,26,373,67,26,0,0,261,205,313,153,0,0,127,282,57,26,440,0,52,124,171,171,0,57,26,194,0,67,0,0,0,0,70,52,0,0,0,179,93,0,26,0,0,101,0,67,0,0,466,0,35000,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466
"444",2014,16,141,0,0,0,34,0,0,0,44,0,0,63,0,0,0,0,0,0,63,78,63,0,44,0,34,107,34,107,34,0,44,0,63,0,44,0,0,0,44,0,63,0,0,0,0,0,63,0,0,0,0,0,0,44,0,0,34,63,0,0,0,44,0,0,0,0,0,107,34,0,61000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
"445",2014,17,4244,0,0,240,375,288,1318,356,447,545,114,166,189,206,0,0,0,0,2246,1998,2526,0,224,114,1380,1114,3130,1386,2858,1055,0,49,1386,2194,1291,1302,0,0,2419,722,44,378,161,0,601,460,91,426,457,325,465,0,218,86,273,0,1715,424,1153,0,0,143,456,314,39,0,443,3374,427,25000,46000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4244
"446",2014,18,1009,146,0,0,202,105,8,135,0,133,99,153,28,0,0,0,0,0,652,357,466,0,176,0,367,397,612,204,805,312,0,87,109,465,346,238,0,0,644,116,0,0,295,0,116,15,0,0,231,0,0,0,0,118,0,0,391,237,26,0,0,250,105,0,0,0,0,796,213,15300,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009
"447",2014,19,608,0,0,57,154,0,0,397,0,0,0,0,0,0,0,0,0,0,327,281,397,0,0,0,211,186,422,186,422,57,0,0,0,397,281,0,0,0,551,0,0,0,0,0,270,0,0,0,95,0,186,0,0,0,0,0,338,0,154,0,0,0,116,0,0,0,211,397,0,10800,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608
"448",2014,20,605,0,0,133,0,0,0,28,186,258,0,0,0,0,0,0,0,0,472,133,387,0,85,0,133,271,334,299,306,306,0,0,258,214,0,299,0,0,387,85,0,0,359,0,0,0,113,0,0,0,0,0,0,0,0,0,133,444,0,0,0,0,0,0,28,0,133,472,0,0,50500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605
"449",2014,21,578,0,0,0,429,0,135,0,14,0,0,0,0,0,0,0,0,0,170,408,149,0,0,0,429,0,578,135,443,21,0,0,0,149,0,135,0,0,149,0,0,0,135,0,14,0,0,0,0,0,0,0,0,0,0,0,564,0,0,0,0,0,14,0,0,0,387,149,42,0,42000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578
"450",2014,22,3867,0,0,0,445,1192,230,777,709,0,0,150,151,213,0,0,0,0,1398,2469,2171,125,0,38,1533,330,3537,1223,2644,2582,753,391,1562,716,2469,637,445,0,2012,88,463,0,679,729,88,0,0,0,145,0,486,0,306,42,336,445,847,1253,451,729,0,142,0,0,0,445,663,3204,0,23000,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3867
"451",2014,23,180,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,180,0,180,0,0,0,0,180,0,180,0,0,0,0,0,180,0,180,0,0,0,0,180,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,180,0,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
"452",2014,24,5638,0,0,242,206,508,1504,94,904,660,585,398,219,259,59,0,0,0,3674,1964,3607,413,248,280,1090,2643,2995,3060,2578,1933,439,1104,1050,2597,1627,2432,277,123,2792,445,713,533,0,176,572,394,489,283,0,683,555,293,789,249,0,0,2260,1070,1101,105,143,249,407,230,0,0,700,4938,0,24000,37000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5638
"453",2014,25,57727,100,343,3493,3309,6179,11116,9499,8582,4731,4451,3541,1133,701,293,196,0,60,31572,26155,27006,1243,5344,3737,20397,17289,40438,19441,38286,30968,8661,26031,9656,6134,22450,22482,830,1427,32689,661,12218,2677,5162,8939,1415,1025,4093,0,4178,8217,10602,0,2622,1764,228,634,12938,21311,4552,8852,1280,6007,690,873,590,634,10503,46157,1067,20000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57727
"454",2014,26,5273,264,0,203,249,657,672,1031,848,375,358,248,214,118,36,0,0,0,2790,2483,4076,36,143,0,1018,1819,3454,1817,3456,1522,143,451,1239,2724,2089,717,0,0,3481,116,85,0,78,0,213,175,0,0,2114,85,357,0,398,138,124,0,3280,342,477,0,0,567,213,394,0,0,235,4650,388,10000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5273
"455",2014,27,3355,147,0,217,376,0,884,189,827,323,0,392,0,0,0,0,0,0,1995,1360,2325,0,134,0,896,1212,2143,602,2753,1233,321,156,713,1425,1360,424,0,0,2040,135,156,0,321,156,135,0,296,0,587,0,160,0,628,48,0,0,1771,0,252,204,0,0,0,321,431,376,532,2823,0,5000,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3355
"456",2014,28,597,0,0,0,0,0,170,236,191,0,0,0,0,0,0,0,0,0,361,236,597,0,0,0,0,361,236,0,597,201,0,0,0,597,35,361,35,0,131,230,0,35,0,0,191,0,35,0,0,0,0,39,131,0,0,0,236,0,131,39,0,0,191,0,0,0,0,597,0,10000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597
"457",2014,29,1882,0,0,337,56,378,223,81,134,86,359,148,0,80,0,0,0,0,996,886,794,0,357,0,731,579,1303,601,1281,488,0,0,411,1078,397,810,0,0,1025,217,223,80,0,0,297,0,284,67,81,56,349,0,0,411,0,0,804,338,159,0,0,0,447,0,134,0,0,1544,338,18000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1882
